Date,High,Low,Open,Close,Volume,Adj Close
2021/3/29,46.59999847,46.20000076,46.45000076,46.5,30922259,43.43507767
2021/3/30,46.59999847,46.25,46.5,46.54999924,17587121,43.48178101
2021/3/31,46.79999924,46.54999924,46.59999847,46.79999924,21795575,43.71530151
2021/4/1,46.95000076,46.59999847,46.84999847,46.70000076,16467460,43.62189484
2021/4/7,46.84999847,46.70000076,46.79999924,46.79999924,12912095,43.71530151
2021/4/8,46.90000153,46.59999847,46.70000076,46.90000153,16017336,43.80871582
2021/4/9,47.04999924,46.70000076,46.90000153,46.70000076,19617259,43.62189484
2021/4/12,46.84999847,46.70000076,46.70000076,46.84999847,17924180,43.76200867
2021/4/13,47.5,46.84999847,46.90000153,47.20000076,31665945,44.08893967
2021/4/14,47.29999924,46.59999847,47.25,47,26867430,43.9021225
2021/4/15,48.5,47,47.04999924,47.90000153,39133935,44.74280167
2021/4/16,49,47.75,47.90000153,49,47695838,45.770298
2021/4/19,50.5,49.75,49.90000153,50.40000153,61249917,47.078022
2021/4/20,54.90000153,51.09999847,53.09999847,52,93508919,48.57255936
2021/4/21,56.90000153,52.09999847,52.20000076,55.70000076,139288322,52.02868652
2021/4/22,58.70000076,53.5,57.09999847,54.09999847,204118684,50.53414154
2021/4/23,53.79999924,51.09999847,53.70000076,53,100178086,49.50664902
2021/4/26,54.20000076,52.09999847,53.40000153,53.09999847,79128167,49.60005569
2021/4/27,53.20000076,52.5,53.20000076,52.70000076,41377713,49.22642136
2021/4/28,53.20000076,52.09999847,52.70000076,53.20000076,42160659,49.69346619
2021/4/29,53.09999847,52.09999847,53,52.09999847,44278591,48.66596603
2021/5/3,52,50.59999847,52,51.20000076,58777017,47.82529068
2021/5/4,52,49,51.40000153,50.20000076,78231709,46.89120483
2021/5/5,51.40000153,49.59999847,50,50.79999924,42176418,47.45165253
2021/5/6,53,50.90000153,50.90000153,53,43296087,49.50664902
2021/5/7,53.40000153,51.70000076,53.20000076,52.29999924,43498987,48.85278702
2021/5/10,53.29999924,52.20000076,52.5,52.90000153,31793217,49.41323853
2021/5/11,53.20000076,50.90000153,52.5,51.59999847,55618761,48.19892502
2021/5/12,51.59999847,47.5,51.09999847,49.59999847,96541137,46.33074951
2021/5/13,50,47.25,47.45000076,49.20000076,54239861,45.95711517
2021/5/14,50.29999924,49.29999924,49.59999847,49.59999847,38216971,46.33074951
2021/5/17,49.04999924,47.5,47.79999924,47.90000153,52493587,44.74280167
2021/5/18,50,48.20000076,48.20000076,50,32547736,46.70438385
2021/5/19,50.79999924,49.5,49.90000153,50.5,29645899,47.17142868
2021/5/20,51.29999924,50,51,50.79999924,30390649,47.45165253
2021/5/21,53.90000153,50.79999924,53.90000153,51.20000076,29147242,47.82529068
2021/5/24,51.5,50.40000153,50.79999924,51.29999924,15988634,47.91869736
2021/5/25,51.59999847,51,51.40000153,51.09999847,14961924,47.73188019
2021/5/26,51.5,50.59999847,51.09999847,50.70000076,18742986,47.35824585
2021/5/27,50.40000153,49.84999847,50,50.29999924,41168637,46.98461151
2021/5/28,50.70000076,50.09999847,50.40000153,50.59999847,16603052,47.26483536
2021/5/31,51.59999847,50.5,50.59999847,51.59999847,24098963,48.19892502
2021/6/1,51.59999847,51.20000076,51.59999847,51.5,9732252,48.10551453
2021/6/2,52.09999847,51.40000153,51.59999847,52,22419835,48.57255936
2021/6/3,52.40000153,51.79999924,52,52.29999924,23779035,48.85278702
2021/6/4,52.29999924,51.70000076,52.29999924,51.90000153,12271629,48.47915268
2021/6/7,52,50.79999924,51.90000153,51.5,12294980,48.10551453
2021/6/8,51.79999924,51.09999847,51.79999924,51.40000153,8699258,48.01210785
2021/6/9,51.40000153,50.79999924,51.09999847,51.29999924,11615158,47.91869736
2021/6/10,51.5,50.90000153,51.29999924,51.5,9280463,48.10551453
2021/6/11,51.59999847,51.20000076,51.5,51.40000153,8505691,48.01210785
2021/6/15,51.40000153,51,51.09999847,51.29999924,9293985,47.91869736
2021/6/16,52,51.29999924,51.40000153,51.90000153,17363075,48.47915268
2021/6/17,51.79999924,51.40000153,51.59999847,51.5,15152537,48.10551453
2021/6/18,51.40000153,51,51.29999924,51,23878531,47.63847351
2021/6/21,51.20000076,50.40000153,50.5,50.70000076,20597819,47.35824585
2021/6/22,51.20000076,50.59999847,50.70000076,50.90000153,15209019,47.54506683
2021/6/23,51.09999847,50.5,50.90000153,51,16426809,47.63847351
2021/6/24,51.20000076,50.79999924,51,51.09999847,13510307,47.73188019
2021/6/25,51.29999924,50.79999924,51.09999847,51,15971825,47.63847351
2021/6/28,51.20000076,50.79999924,51,51.09999847,16003985,47.73188019
2021/6/29,51.20000076,50.90000153,51.09999847,51.20000076,11099896,47.82529068
2021/6/30,51.20000076,50.90000153,51.09999847,51,13824942,47.63847351
2021/7/1,51,50.59999847,50.90000153,50.59999847,21128940,47.26483536
2021/7/2,50.90000153,50.5,50.59999847,50.5,17169723,47.17142868
2021/7/5,51,50.5,50.90000153,50.59999847,24766420,47.26483536
2021/7/6,51.29999924,50.70000076,50.90000153,51.20000076,23978297,47.82529068
2021/7/7,51.29999924,51,51.09999847,51.29999924,24187866,47.91869736
2021/7/8,52.90000153,51.5,51.5,52.79999924,53448185,49.31982803
2021/7/9,52.79999924,51.79999924,52.5,52,37781086,48.57255936
2021/7/12,52.40000153,51.79999924,52.20000076,52.20000076,26665746,48.75937653
2021/7/13,52.5,51.70000076,52.5,51.90000153,23317259,48.47915268
2021/7/14,52,51.29999924,51.90000153,51.5,20245961,48.10551453
2021/7/15,51.79999924,51.29999924,51.5,51.59999847,11878353,48.19892502
2021/7/16,51.59999847,51.29999924,51.5,51.5,12140286,48.10551453
2021/7/19,52,51.29999924,51.40000153,52,11238328,48.57255936
2021/7/20,51.79999924,51.40000153,51.59999847,51.70000076,10090427,48.29233551
2021/7/21,52.40000153,51.70000076,52,51.79999924,24680665,48.38574219
2021/7/22,52.29999924,51.90000153,52.29999924,52.09999847,16497721,48.66596603
2021/7/23,53.09999847,52.20000076,52.29999924,53,34309451,49.50664902
2021/7/26,53.79999924,53,53.40000153,53.20000076,24624387,49.69346619
2021/7/27,53.29999924,52.59999847,53.29999924,53,18586954,49.50664902
2021/7/28,53,52,52.79999924,52.40000153,36324557,48.94619751
2021/7/29,52.90000153,52.09999847,52.5,52.90000153,18901234,49.41323853
2021/7/30,52.90000153,52.5,52.90000153,52.59999847,12427468,49.13301086
2021/8/2,52.79999924,52.5,52.70000076,52.79999924,13970898,49.31982803
2021/8/3,53.90000153,53,53.09999847,53.90000153,45432106,50.34732819
2021/8/4,54.5,53.59999847,54.20000076,53.79999924,23470934,50.25391769
2021/8/5,53.79999924,52.59999847,53.79999924,52.70000076,38500460,49.22642136
2021/8/6,53.20000076,52.40000153,53.20000076,52.90000153,32432435,49.41323853
2021/8/9,52.59999847,51.70000076,52.59999847,52.40000153,33511138,48.94619751
2021/8/10,52.40000153,51.70000076,52.20000076,51.90000153,34177123,48.47915268
2021/8/11,51.70000076,50.79999924,51.59999847,51.09999847,59379680,47.73188019
2021/8/12,47.75,45.65000153,45.84999847,47.59999847,74840032,47.59999847
2021/8/13,48.59999847,47.95000076,48.04999924,48.40000153,23632863,48.40000153
2021/8/16,48.45000076,47.70000076,48.40000153,47.95000076,26506384,47.95000076
2021/8/17,47.95000076,47.95000076,47.95000076,47.95000076,0,47.95000076
2021/8/18,47.29999924,46.40000153,46.90000153,47.25,25051449,47.25
2021/8/19,47.25,46,47.25,46.20000076,25803799,46.20000076
2021/8/20,46.75,45.70000076,45.90000153,46.15000153,19095493,46.15000153
2021/8/23,47.25,46.54999924,46.70000076,46.79999924,10423682,46.79999924
2021/8/24,47.09999847,46.45000076,47,46.75,10914271,46.75
2021/8/25,47.25,46.54999924,46.79999924,47.20000076,8639930,47.20000076
2021/8/26,47.29999924,46.59999847,47.20000076,46.95000076,13050082,46.95000076
2021/8/27,47.5,46.75,46.95000076,47.45000076,9325002,47.45000076
2021/8/30,47.59999847,47.15000153,47.45000076,47.59999847,9151494,47.59999847
2021/8/31,48.45000076,47.25,47.59999847,48.45000076,18333940,48.45000076
2021/9/1,48.40000153,47.84999847,48.34999847,48.40000153,14791179,48.40000153
2021/9/2,48.40000153,47.70000076,48.40000153,47.90000153,7852716,47.90000153
2021/9/3,48.54999924,47.84999847,47.90000153,48.5,12032194,48.5
2021/9/6,49.09999847,48.15000153,48.5,48.79999924,13003360,48.79999924
2021/9/7,49,48.54999924,48.79999924,48.75,8226616,48.75
2021/9/8,48.95000076,48.20000076,48.70000076,48.54999924,12297689,48.54999924
2021/9/9,48.20000076,47.79999924,48,48.20000076,10713050,48.20000076
2021/9/10,49,48.04999924,48.20000076,49,15909580,49
2021/9/13,50.20000076,49,49,50.09999847,26716419,50.09999847
2021/9/14,52,50.70000076,51.09999847,51.40000153,52353946,51.40000153
2021/9/15,51.79999924,50.90000153,51.40000153,51.20000076,22729212,51.20000076
2021/9/16,51.70000076,50.79999924,51.20000076,51.70000076,23492375,51.70000076
2021/9/17,51.70000076,50.70000076,51.70000076,50.70000076,18932443,50.70000076
2021/9/22,50.70000076,49.5,49.79999924,50.70000076,21743475,50.70000076
2021/9/23,51.59999847,50.79999924,51.09999847,51.20000076,14004454,51.20000076
2021/9/24,51.70000076,51.20000076,51.40000153,51.29999924,13525660,51.29999924
2021/9/27,51.29999924,50.59999847,51.20000076,51.09999847,13930098,51.09999847
2021/9/28,51.40000153,50.20000076,50.59999847,51,14311027,51
2021/9/29,51,50.29999924,50.40000153,50.59999847,13067805,50.59999847
2021/9/30,51.29999924,50.29999924,50.40000153,51,15631164,51
2021/10/1,51,49.90000153,50.79999924,50.20000076,20373180,50.20000076
2021/10/4,50.59999847,49.90000153,50.29999924,50,13676572,50
2021/10/5,50.29999924,49.70000076,50,50.29999924,10129095,50.29999924
2021/10/6,50.40000153,49.79999924,50.29999924,49.90000153,11480862,49.90000153
2021/10/7,50.5,49.84999847,50,50.40000153,9914704,50.40000153
2021/10/8,50.5,50.20000076,50.40000153,50.40000153,5244835,50.40000153
2021/10/12,50.29999924,49.59999847,50,50.20000076,13301089,50.20000076
2021/10/13,51,50,50.40000153,50.5,13606948,50.5
2021/10/14,50.59999847,49.90000153,50.59999847,49.90000153,9855559,49.90000153
2021/10/15,50.20000076,49.79999924,50,50.09999847,9728558,50.09999847
2021/10/18,50.20000076,49.79999924,50.09999847,49.79999924,8869023,49.79999924
2021/10/19,50.09999847,48.90000153,49.84999847,49.09999847,25249791,49.09999847
2021/10/20,48.84999847,48,48.84999847,48.34999847,28473012,48.34999847
2021/10/21,48.75,48.34999847,48.34999847,48.75,22721060,48.75
2021/10/22,49,48.59999847,48.75,48.79999924,9510624,48.79999924
2021/10/25,48.65000153,48.04999924,48.59999847,48.25,14584827,48.25
2021/10/26,48.90000153,48.45000076,48.54999924,48.45000076,14047008,48.45000076
2021/10/27,48.59999847,48.20000076,48.45000076,48.34999847,9343220,48.34999847
2021/10/28,48.70000076,48.25,48.34999847,48.5,6607416,48.5
2021/10/29,48.5,48.20000076,48.5,48.25,12583145,48.25
