Date,High,Low,Open,Close,Volume,Adj Close
2020-05-06,43.45,42.4,42.85,43.05,31384192.0,41.73
2020-05-07,44.85,43.4,43.65,44.3,56397167.0,42.94
2020-05-08,45.3,44.4,44.6,44.7,46740838.0,43.33
2020-05-11,46.0,44.8,45.4,44.95,33192158.0,43.57
2020-05-12,45.55,44.3,44.6,45.0,28759424.0,43.62
2020-05-13,45.5,44.4,45.1,44.7,27425602.0,43.33
2020-05-14,45.0,42.6,44.5,42.8,32090494.0,41.49
2020-05-15,44.45,42.0,43.8,43.9,36075704.0,42.55
2020-05-18,42.5,39.55,41.75,39.55,75117001.0,38.34
2020-05-19,40.4,36.55,39.75,39.1,106180979.0,37.9
2020-05-20,40.45,38.9,39.5,39.6,51407637.0,38.38
2020-05-21,40.8,40.05,40.4,40.75,36597121.0,39.5
2020-05-22,40.65,38.85,40.6,39.15,36624310.0,37.95
2020-05-25,39.75,38.1,39.3,39.4,25319604.0,38.19
2020-05-26,40.65,39.6,39.95,40.0,30249257.0,38.77
2020-05-27,40.7,39.85,40.5,39.9,17384227.0,38.68
2020-05-28,41.65,40.1,40.35,40.4,35601608.0,39.16
2020-05-29,40.8,39.9,40.5,40.1,16562056.0,38.87
2020-06-01,44.1,41.25,41.5,44.1,78810399.0,42.75
2020-06-02,46.15,43.3,45.5,43.4,108498630.0,42.07
2020-06-03,44.2,42.85,43.7,43.8,36877948.0,42.46
2020-06-04,45.0,44.05,44.45,44.8,38065086.0,43.42
2020-06-05,45.45,44.65,45.2,44.8,36068941.0,43.42
2020-06-08,45.35,43.85,45.15,43.85,38413907.0,42.5
2020-06-09,44.2,43.25,44.15,43.3,23719035.0,41.97
2020-06-10,45.65,43.1,43.25,45.2,86257085.0,43.81
2020-06-11,47.2,44.3,45.35,44.65,110094353.0,43.28
2020-06-12,45.5,43.5,43.55,44.8,54434811.0,43.42
2020-06-15,45.3,44.0,44.75,44.0,35626701.0,42.65
2020-06-16,45.7,44.6,45.1,45.0,39415848.0,43.62
2020-06-17,45.65,44.75,45.2,45.0,36729089.0,43.62
2020-06-18,46.15,44.8,45.45,45.75,52488279.0,44.35
2020-06-19,46.4,45.25,46.15,45.95,32932773.0,44.54
2020-06-22,46.3,45.55,45.65,45.85,29204285.0,44.44
2020-06-23,46.85,45.8,46.7,46.1,40630695.0,44.69
2020-06-24,48.45,46.35,47.8,47.0,95545827.0,45.56
2020-06-29,47.45,46.25,46.3,46.3,35038061.0,44.88
2020-06-30,50.9,47.0,47.3,50.1,127815700.0,48.56
2020-07-01,51.8,49.4,51.2,49.45,85259506.0,47.93
2020-07-02,50.8,49.8,50.0,50.8,38332876.0,49.24
2020-07-03,54.2,50.3,51.1,53.5,81571571.0,51.86
2020-07-06,58.1,54.1,55.0,57.3,90386172.0,55.54
2020-07-07,58.2,54.5,57.7,55.9,69644911.0,54.18
2020-07-08,57.5,56.0,56.4,56.3,35132833.0,54.57
2020-07-09,57.5,56.3,57.0,56.5,38052305.0,54.77
2020-07-10,57.3,54.0,57.0,54.4,34044881.0,52.73
2020-07-13,56.2,53.8,55.0,53.9,26656058.0,52.25
2020-07-14,54.1,51.9,53.6,52.2,36883498.0,50.6
2020-07-15,54.2,51.6,52.4,51.8,35299010.0,51.28
2020-07-16,53.0,51.8,52.2,52.4,16069810.0,51.88
2020-07-17,53.3,50.6,52.7,50.8,34513338.0,50.29
2020-07-20,53.5,51.4,51.8,53.4,43497463.0,52.87
2020-07-21,57.2,54.6,54.7,56.6,83441611.0,56.03
2020-07-22,57.5,55.5,55.7,56.5,48939709.0,55.94
2020-07-23,57.7,56.0,56.9,56.3,30269082.0,55.74
2020-07-24,56.7,54.0,55.9,54.7,32778327.0,54.15
2020-07-27,57.2,55.2,56.1,56.5,44133017.0,55.94
2020-07-28,59.5,56.7,58.0,59.4,96564709.0,58.81
2020-07-29,60.9,57.1,60.4,59.0,66669512.0,58.41
2020-07-30,63.4,59.1,60.0,62.9,110404319.0,62.27
2020-07-31,65.1,62.2,63.0,64.3,76014822.0,63.66
2020-08-03,64.8,63.4,64.6,63.4,35102624.0,62.77
2020-08-04,68.3,64.0,64.4,67.0,74303657.0,66.33
2020-08-05,73.7,68.5,69.0,73.7,117264999.0,72.96
2020-08-06,77.2,74.0,74.6,76.1,106237604.0,75.34
2020-08-07,76.8,74.5,75.5,75.5,59214293.0,74.75
2020-08-10,78.7,74.6,75.5,76.0,61928468.0,75.24
2020-08-11,83.5,76.5,77.5,81.6,141534998.0,80.79
2020-08-12,89.6,82.6,82.6,89.0,179504364.0,88.11
2020-08-13,94.5,80.2,89.2,80.6,236260720.0,79.8
2020-08-14,86.9,79.0,81.5,85.0,163925031.0,84.15
2020-08-17,87.3,82.1,86.6,83.0,93665076.0,82.17
2020-08-18,86.3,83.0,83.3,84.1,81645985.0,83.26
2020-08-19,89.0,85.1,85.4,88.5,103063024.0,87.62
2020-08-20,89.2,79.7,89.0,79.7,122075751.0,78.9
2020-08-21,83.0,79.1,80.0,80.6,132515338.0,79.8
2020-08-24,81.6,76.3,81.0,79.2,100074833.0,78.41
2020-08-25,81.4,78.7,80.5,78.7,62674598.0,77.91
2020-08-26,80.8,77.7,78.2,79.6,44093946.0,78.81
2020-08-27,81.3,77.2,80.6,77.3,58963830.0,76.53
2020-08-28,77.7,74.0,77.3,74.5,69516854.0,73.76
2020-08-31,76.7,73.5,75.7,73.6,42298245.0,72.87
2020-09-01,78.3,72.2,73.9,77.4,98992170.0,76.63
2020-09-02,78.3,75.7,78.2,76.8,59733562.0,76.03
2020-09-03,79.8,78.0,78.5,78.6,57061507.0,77.82
2020-09-04,77.5,75.6,76.1,75.7,52343353.0,74.94
2020-09-07,76.5,70.2,75.8,72.1,69184563.0,71.38
2020-09-08,74.8,72.5,74.0,73.2,40526909.0,72.47
2020-09-09,74.0,70.8,71.5,73.9,30867722.0,73.16
2020-09-10,74.8,72.1,74.5,72.9,33925233.0,72.17
2020-09-11,73.6,70.5,72.4,72.3,39026470.0,71.58
2020-09-14,76.0,72.8,72.8,76.0,45467244.0,75.24
2020-09-15,79.7,75.0,75.7,76.3,86957206.0,75.54
2020-09-16,78.7,76.8,77.2,77.9,42684809.0,77.12
2020-09-17,80.2,77.9,78.2,80.2,50868304.0,79.4
2020-09-18,80.2,78.2,80.2,78.2,36999143.0,77.42
2020-09-21,79.4,77.1,78.0,78.9,37567292.0,78.11
2020-09-22,80.0,76.7,78.5,77.4,50430278.0,76.63
2020-09-23,78.6,77.3,78.1,77.3,25427778.0,76.53
2020-09-24,76.7,73.7,75.7,73.8,42244014.0,73.06
2020-09-25,75.3,70.5,74.6,72.5,48059404.0,71.78
2020-09-28,78.3,73.0,73.2,77.5,57542891.0,76.73
2020-09-29,79.2,74.1,78.4,74.1,66726307.0,73.36
2020-09-30,75.5,72.9,75.4,74.4,39072727.0,73.66
2020-10-05,78.2,73.8,73.9,78.2,61783137.0,77.42
2020-10-06,79.9,77.2,79.1,77.7,55005148.0,76.92
2020-10-07,79.3,77.2,77.4,79.0,35045484.0,78.21
2020-10-08,85.4,79.1,80.0,84.8,124914919.0,83.95
2020-10-12,87.8,83.6,86.0,85.2,89574364.0,84.35
2020-10-13,86.5,83.1,85.7,85.5,41588142.0,84.65
2020-10-14,87.0,84.5,85.6,85.6,51037455.0,84.75
2020-10-15,88.6,85.2,85.9,85.5,58056675.0,84.65
2020-10-16,87.9,83.4,86.6,83.7,60837478.0,82.86
2020-10-19,87.7,85.0,85.3,85.5,60483477.0,84.65
2020-10-20,88.0,84.7,85.5,88.0,52960662.0,87.12
2020-10-21,89.5,85.4,89.0,86.4,62430211.0,85.54
2020-10-22,87.4,84.7,85.9,87.3,45854892.0,86.43
2020-10-23,87.4,85.0,87.3,85.1,33391066.0,84.25
2020-10-26,85.7,83.2,85.4,85.4,37305867.0,84.55
2020-10-27,84.9,81.5,84.0,81.6,62418304.0,80.79
2020-10-28,79.6,73.7,79.1,74.9,136035174.0,74.15
2020-10-29,70.8,67.5,67.5,67.9,184173405.0,67.22
2020-10-30,70.5,67.5,68.1,68.2,105374674.0,67.52
2020-11-02,69.5,65.0,68.9,65.2,84476847.0,64.55
2020-11-03,67.7,65.2,66.5,66.3,61589482.0,65.64
2020-11-04,68.8,65.9,67.0,68.8,67732803.0,68.11
2020-11-05,69.8,67.9,69.2,68.8,49636919.0,68.11
2020-11-06,71.2,68.8,69.3,68.8,64867728.0,68.11
2020-11-09,70.8,69.3,70.5,69.5,32836893.0,68.81
2020-11-10,73.1,69.3,69.5,71.5,86087599.0,70.79
2020-11-11,74.5,72.4,73.1,74.3,83964105.0,73.56
2020-11-12,75.6,72.6,74.9,72.6,53820360.0,71.88
2020-11-13,74.2,71.6,73.0,74.1,32748043.0,73.36
2020-11-16,75.2,73.8,75.0,74.6,31945370.0,73.86
2020-11-17,76.0,74.5,75.0,74.6,38823684.0,73.86
2020-11-18,75.7,74.3,75.0,75.5,25750158.0,74.75
2020-11-19,76.4,74.8,75.8,74.9,29295924.0,74.15
2020-11-20,75.8,74.6,74.9,75.7,22423134.0,74.94
2020-11-23,79.3,76.7,78.0,78.7,68619556.0,77.91
2020-11-24,83.9,79.8,80.0,82.0,100635827.0,81.18
2020-11-25,85.0,80.6,84.0,83.1,72226377.0,82.27
2020-11-26,89.9,83.4,83.7,89.6,149619042.0,88.71
2020-11-27,92.4,88.7,90.5,90.4,117183159.0,89.5
2020-11-30,93.5,89.9,92.0,89.9,170103177.0,89.0
2020-12-01,90.7,84.5,90.3,84.7,91271812.0,83.85
2020-12-02,87.2,84.9,85.1,85.2,47057383.0,84.35
2020-12-03,85.9,83.2,85.8,83.7,40214530.0,82.86
2020-12-04,84.0,81.0,83.5,81.3,56137140.0,80.49
2020-12-07,83.8,81.3,82.0,82.0,32226711.0,81.18
2020-12-08,84.5,82.0,82.2,84.5,31754112.0,83.66
2020-12-09,85.6,82.9,85.1,83.2,35694255.0,82.37
2020-12-10,83.6,81.7,82.7,82.2,19467168.0,81.38
2020-12-11,84.7,81.5,82.9,81.6,53055170.0,80.79
2020-12-14,84.4,81.7,82.6,83.8,27019873.0,82.96
2020-12-15,86.0,83.8,84.3,85.8,69972594.0,84.94
2020-12-16,89.7,86.5,88.0,86.7,109253749.0,85.83
2020-12-17,89.6,85.3,88.1,86.0,85697539.0,85.14
2020-12-18,87.5,85.6,86.6,85.6,35388142.0,84.75
2020-12-21,86.0,81.6,85.6,84.4,45058766.0,83.56
2020-12-22,85.2,82.1,83.6,82.1,25081855.0,81.28
2020-12-23,87.5,82.2,82.6,86.2,46438496.0,85.34
2020-12-24,86.5,84.4,86.2,84.5,24389359.0,83.66
2020-12-25,85.8,83.5,85.3,84.0,15357403.0,83.16
2020-12-28,85.8,83.7,84.3,85.3,16983338.0,84.45
2020-12-29,87.2,84.3,85.1,85.7,36597036.0,84.84
2020-12-30,87.8,86.1,86.8,86.9,32826448.0,86.03
2020-12-31,88.5,86.3,88.0,87.4,30582336.0,86.53
2021-01-04,93.2,87.8,88.8,90.5,85409749.0,89.6
2021-01-05,94.3,88.5,91.3,94.3,80967998.0,93.36
2021-01-06,98.0,90.5,95.5,91.1,114659520.0,90.19
2021-01-07,94.2,91.1,92.0,92.1,47140185.0,91.18
2021-01-08,93.0,89.1,92.5,90.2,40050889.0,89.3
2021-01-11,95.0,89.5,90.5,94.9,48790193.0,93.95
2021-01-12,99.9,93.4,95.0,99.4,97742444.0,98.41
2021-01-13,103.5,97.6,101.0,97.6,73924508.0,96.63
2021-01-14,99.7,96.2,97.6,96.7,32627669.0,95.73
2021-01-15,100.5,96.5,97.5,100.0,62117218.0,99.0
2021-01-18,99.6,94.8,99.6,95.0,58617382.0,94.05
2021-01-19,97.2,95.2,95.8,96.4,26086988.0,95.44
2021-01-20,97.6,92.1,96.9,92.4,39543530.0,91.48
2021-01-21,96.4,92.6,93.8,95.6,35528363.0,94.65
2021-01-22,102.0,94.8,95.9,101.0,73275738.0,99.99
2021-01-25,102.0,94.9,99.5,95.7,55853337.0,94.74
2021-01-26,98.5,94.0,96.3,94.0,44697215.0,93.06
2021-01-27,95.0,92.2,94.7,92.6,36147694.0,91.68
2021-01-28,90.8,88.0,88.2,88.1,39054529.0,87.22
2021-01-29,89.8,86.5,89.2,86.5,27760981.0,85.64
2021-02-01,87.5,84.0,86.6,85.8,29407933.0,84.94
2021-02-02,89.6,86.6,86.9,88.7,32677991.0,87.81
2021-02-03,90.0,86.1,89.5,86.3,28453343.0,85.44
2021-02-04,87.6,80.0,85.8,84.1,91129488.0,83.26
2021-02-05,89.7,82.3,84.1,89.7,82939855.0,88.8
2021-02-17,93.0,90.0,91.5,91.6,47222056.0,90.69
2021-02-18,92.5,90.1,90.8,91.6,21745838.0,90.69
2021-02-19,93.0,90.6,91.0,91.6,22406858.0,90.69
2021-02-22,97.0,92.2,92.9,95.4,45559770.0,94.45
2021-02-23,102.5,95.4,96.0,99.6,105538209.0,98.61
2021-02-24,103.5,96.5,99.8,97.0,108475043.0,96.03
2021-02-25,101.5,95.0,99.7,95.6,64206987.0,94.65
2021-02-26,98.2,93.2,93.2,97.5,47565388.0,96.53
2021-03-02,100.5,94.1,99.6,94.3,43381655.0,93.36
2021-03-03,95.5,90.1,94.9,91.8,40434258.0,90.88
2021-03-04,93.8,91.0,92.0,92.7,38229399.0,91.77
2021-03-05,93.2,89.6,91.0,91.2,29807243.0,90.29
2021-03-08,93.4,90.1,92.5,90.2,21424661.0,89.3
2021-03-09,90.5,86.5,90.0,86.6,38089358.0,85.74
2021-03-10,89.7,87.6,87.7,88.7,22276616.0,87.81
2021-03-11,92.9,89.1,89.1,92.9,24594949.0,91.97
2021-03-12,94.3,91.0,93.6,91.5,26310538.0,90.59
2021-03-15,92.3,90.2,91.4,90.6,17868414.0,89.7
2021-03-16,92.2,90.5,91.3,90.7,13300533.0,89.79
2021-03-17,91.9,90.7,91.5,90.9,10606671.0,89.99
2021-03-18,93.8,91.7,91.9,92.1,24707595.0,91.18
2021-03-19,91.8,88.7,91.7,89.0,31430195.0,88.11
2021-03-22,88.8,87.1,88.5,87.7,21016391.0,86.82
2021-03-23,90.5,87.6,88.3,88.0,24631420.0,87.12
2021-03-24,89.7,87.6,87.9,87.9,20621732.0,87.02
2021-03-25,89.3,85.7,88.3,85.9,34377914.0,85.04
2021-03-26,90.9,86.6,87.0,89.9,39560509.0,89.0
2021-03-29,91.7,89.1,91.0,89.8,24238501.0,88.9
2021-03-30,93.7,90.2,90.2,91.2,58937622.0,90.29
2021-03-31,92.4,91.2,92.0,91.5,26096828.0,90.59
2021-04-01,93.8,91.0,92.4,91.6,30369844.0,90.69
2021-04-07,94.2,91.1,94.1,91.4,26120033.0,90.49
2021-04-08,93.2,90.3,91.6,92.9,21743825.0,91.97
2021-04-09,93.7,91.1,93.2,91.7,22992168.0,90.78
2021-04-12,92.5,89.6,92.3,89.6,20399866.0,88.71
2021-04-13,90.7,88.0,89.6,88.0,16810322.0,87.12
2021-04-14,89.2,84.6,88.6,87.5,21147759.0,86.63
2021-04-15,88.7,86.6,87.9,87.9,12808798.0,87.02
2021-04-16,90.5,87.5,87.9,90.1,19418271.0,89.2
2021-04-19,93.7,92.0,92.8,93.2,40881110.0,92.27
2021-04-20,94.0,92.3,93.5,93.3,20577819.0,92.37
2021-04-21,94.0,92.5,93.6,92.6,18030955.0,91.68
2021-04-22,94.7,90.3,93.3,90.8,28434751.0,89.89
2021-04-23,94.3,90.5,91.6,94.2,29003622.0,93.26
2021-04-26,100.5,94.6,98.0,99.8,90190571.0,98.8
2021-04-27,104.5,100.0,103.0,102.5,50225974.0,101.48
2021-04-28,112.5,105.5,107.0,112.5,52438459.0,111.38
2021-04-29,121.0,111.5,115.0,115.0,122681181.0,113.85
2021-05-03,119.0,108.5,116.5,109.5,47057648.0,108.41
2021-05-04,111.5,98.7,110.0,104.5,53352388.0,103.46
2021-05-05,107.0,98.5,104.5,99.0,34306740.0,98.01
2021-05-06,108.0,98.8,100.0,106.5,52409365.0,105.44
2021-05-07,109.5,105.0,106.5,106.5,39759998.0,105.44
2021-05-10,109.0,100.0,107.5,101.5,22573612.0,100.49
2021-05-11,102.0,95.0,97.0,96.4,30596788.0,95.44
2021-05-12,98.2,86.8,96.6,91.2,46784852.0,90.29
2021-05-13,96.5,85.2,87.5,94.6,41878498.0,93.66
2021-05-14,104.0,94.5,95.8,95.0,49255498.0,94.05
2021-05-17,99.6,88.3,88.4,93.1,55215834.0,92.17
2021-05-18,101.0,95.0,97.5,99.7,48231215.0,98.7
2021-05-19,101.5,97.1,99.4,98.1,25529681.0,97.12
2021-05-20,100.5,94.1,97.6,94.6,28801042.0,93.66
2021-05-21,100.5,96.6,97.2,100.5,39619826.0,99.5
2021-05-24,104.0,99.0,100.0,103.5,33898195.0,102.47
2021-05-25,109.0,103.0,105.0,105.5,45655139.0,104.45
2021-05-26,108.0,102.0,108.0,103.0,20376512.0,101.97
2021-05-27,102.5,99.8,102.0,101.0,20954368.0,99.99
2021-05-28,106.5,101.5,102.5,104.5,23392392.0,103.46
2021-05-31,114.0,106.0,107.5,112.5,49034287.0,111.38
2021-06-01,115.5,111.0,115.0,113.0,31798126.0,111.87
2021-06-02,117.0,108.5,115.0,110.5,28632945.0,109.4
2021-06-03,121.5,112.0,113.0,121.5,62779390.0,120.29
2021-06-04,120.0,116.0,119.5,117.5,54174959.0,116.33
2021-06-07,129.0,115.0,120.0,127.5,105494053.0,126.23
2021-06-08,135.0,124.0,129.0,125.5,127215515.0,124.25
2021-06-09,131.5,125.0,127.0,127.0,70630208.0,125.73
2021-06-10,129.5,125.0,128.0,129.0,48020915.0,127.71
2021-06-11,130.0,124.0,129.0,124.5,38897275.0,123.26
2021-06-15,129.5,125.5,126.0,127.0,25467811.0,125.73
2021-06-16,132.5,125.5,126.0,126.0,39692597.0,124.74
2021-06-17,136.0,126.0,126.5,134.0,56261771.0,132.66
2021-06-18,140.0,130.0,135.0,130.0,65710140.0,128.7
2021-06-21,135.5,129.0,131.0,131.0,45718574.0,129.69
2021-06-22,141.0,131.5,135.0,134.5,87471645.0,133.16
2021-06-23,139.5,130.5,137.5,132.0,53712443.0,130.68
2021-06-24,136.5,129.0,134.0,131.0,49504215.0,129.69
2021-06-25,133.5,127.0,132.5,127.5,33036932.0,126.23
2021-06-28,129.5,125.5,126.5,129.0,23585734.0,127.71
2021-06-29,131.5,127.0,130.5,127.5,17484190.0,126.23
2021-06-30,130.0,127.5,128.5,129.0,13044597.0,127.71
2021-07-01,129.0,120.0,128.5,123.5,36103072.0,122.27
2021-07-02,129.0,123.0,123.5,126.5,22234894.0,125.24
2021-07-05,135.5,126.5,127.5,132.0,46361868.0,130.68
2021-07-06,137.0,130.5,132.5,132.5,35037585.0,131.18
2021-07-07,140.5,134.0,135.5,137.0,68059370.0,135.63
2021-07-08,149.5,138.0,139.0,141.0,109978033.0,139.59
2021-07-09,145.0,138.0,139.0,142.5,52916916.0,141.08
2021-07-12,148.0,140.0,147.5,140.5,51861124.0,139.1
2021-07-13,145.5,135.0,143.0,136.0,39494673.0,134.64
2021-07-14,144.0,137.0,139.5,143.0,39234459.0,141.57
2021-07-15,145.5,141.0,143.5,143.5,36097034.0,142.07
2021-07-16,145.0,141.5,142.5,143.5,17619965.0,142.07
2021-07-19,145.0,140.0,143.0,142.0,18318552.0,140.58
2021-07-20,144.5,138.5,141.0,141.5,25208000.0,140.09
2021-07-21,146.5,136.0,144.0,137.5,41802492.0,136.13
2021-07-22,148.5,140.5,141.0,146.5,51447666.0,145.04
2021-07-23,151.5,138.0,151.0,139.5,50706410.0,138.11
2021-07-26,147.5,138.5,142.0,146.0,37689082.0,144.54
2021-07-27,148.0,138.0,147.0,142.0,35381404.0,140.58
2021-07-28,140.0,128.5,139.0,138.0,48857956.0,136.62
2021-07-29,151.5,143.0,144.0,151.5,102318523.0,149.99
2021-07-30,153.0,144.5,152.5,146.0,64787655.0,144.54
2021-08-02,148.5,144.0,148.0,145.5,18568973.0,144.05
2021-08-03,150.5,144.0,146.0,150.0,40733946.0,148.5
2021-08-04,150.5,146.0,149.5,147.0,24313817.0,145.53
2021-08-05,152.0,147.0,148.0,148.5,24306685.0,147.02
2021-08-06,148.0,144.5,147.5,146.0,16316812.0,144.54
2021-08-09,148.0,144.0,146.0,145.0,12038945.0,143.55
2021-08-10,146.0,139.0,144.5,141.0,23891672.0,139.59
2021-08-11,142.0,135.0,140.0,138.5,20996645.0,137.12
2021-08-12,142.0,138.0,139.0,142.0,12065758.0,140.58
2021-08-13,143.0,133.5,142.5,135.0,27978783.0,133.65
2021-08-16,137.0,132.0,134.5,136.5,19328452.0,135.14
2021-08-17,136.5,136.5,136.5,136.5,0.0,135.14
2021-08-18,138.0,123.5,125.5,138.0,33580618.0,136.62
2021-08-19,136.5,130.5,135.0,131.0,18051179.0,129.69
2021-08-20,135.5,130.0,133.5,134.0,19210536.0,132.66
2021-08-23,139.5,135.5,136.0,138.0,19549778.0,136.62
2021-08-24,141.5,136.5,141.5,136.5,16302133.0,135.14
2021-08-25,146.0,138.5,139.0,142.5,29794755.0,141.08
2021-08-26,145.0,139.0,144.5,139.5,19505470.0,138.11
2021-08-27,147.0,138.0,140.0,144.5,34104289.0,144.5
2021-08-30,149.5,145.0,146.5,148.0,27585663.0,148.0
2021-08-31,148.5,145.0,148.0,147.5,15693955.0,147.5
2021-09-01,151.5,145.5,147.0,148.5,21268395.0,148.5
2021-09-02,151.0,147.0,149.0,147.5,22747985.0,147.5
2021-09-03,156.0,148.0,149.5,155.0,44015376.0,155.0
2021-09-06,158.5,151.5,155.0,154.5,36320253.0,154.5
2021-09-07,156.0,143.0,155.0,148.5,40461980.0,148.5
2021-09-08,147.0,138.5,146.5,143.0,41561343.0,143.0
2021-09-09,146.0,140.0,141.0,144.0,19295884.0,144.0
2021-09-10,145.5,141.5,144.5,145.5,13421111.0,145.5
2021-09-13,146.5,143.0,145.0,144.5,8426467.0,144.5
2021-09-14,146.0,142.0,144.5,142.5,9796923.0,142.5
2021-09-15,144.0,141.0,142.5,141.5,8233932.0,141.5
2021-09-16,147.5,142.5,143.0,145.5,22732061.0,145.5
2021-09-17,148.0,143.0,145.0,147.5,15706224.0,147.5
2021-09-22,145.5,141.0,142.5,141.0,16682009.0,141.0
2021-09-23,146.0,142.0,144.0,142.0,16543977.0,142.0
2021-09-24,145.0,142.5,144.0,143.0,14049633.0,143.0
2021-09-27,142.5,137.0,142.0,138.0,25331522.0,138.0
2021-09-28,138.5,131.0,134.0,137.0,28424909.0,137.0
